,blueWins
85779,1
85780,0
85781,1
85782,0
85783,0
85784,1
85785,0
85786,1
85787,0
85788,1
85789,0
85790,1
85791,1
85792,1
85793,1
85794,1
85795,0
85796,0
85797,0
85798,0
85799,0
85800,1
85801,0
85802,0
85803,1
85804,0
85805,0
85806,1
85807,1
85808,1
85809,0
85810,0
85811,1
85812,0
85813,0
85814,0
85815,1
85816,1
85817,1
85818,0
85819,0
85820,0
85821,0
85822,0
85823,0
85824,0
85825,0
85826,0
85827,1
85828,1
85829,1
85830,0
85831,0
85832,1
85833,0
85834,1
85835,1
85836,0
85837,1
85838,1
85839,0
85840,1
85841,0
85842,0
85843,0
85844,0
85845,1
85846,0
85847,0
85848,1
85849,0
85850,1
85851,1
85852,0
85853,0
85854,0
85855,1
85856,1
85857,1
85858,1
85859,0
85860,0
85861,0
85862,1
85863,0
85864,1
85865,1
85866,0
85867,0
85868,1
85869,0
85870,0
85871,1
85872,0
85873,1
85874,0
85875,0
85876,0
85877,0
85878,0
85879,1
85880,1
85881,1
85882,1
85883,1
85884,1
85885,0
85886,0
85887,0
85888,1
85889,0
85890,1
85891,0
85892,1
85893,1
85894,1
85895,0
85896,1
85897,0
85898,0
85899,0
85900,0
85901,0
85902,1
85903,0
85904,0
85905,0
85906,1
85907,0
85908,1
85909,1
85910,1
85911,0
85912,0
85913,0
85914,0
85915,0
85916,0
85917,0
85918,1
85919,0
85920,1
85921,1
85922,1
85923,0
85924,0
85925,1
85926,0
85927,0
85928,1
85929,0
85930,0
85931,1
85932,0
85933,1
85934,1
85935,0
85936,1
85937,1
85938,0
85939,1
85940,1
85941,1
85942,0
85943,0
85944,1
85945,0
85946,1
85947,0
85948,0
85949,1
85950,0
85951,0
85952,1
85953,1
85954,0
85955,0
85956,0
85957,0
85958,0
85959,1
85960,1
85961,1
85962,0
85963,1
85964,1
85965,0
85966,1
85967,1
85968,0
85969,1
85970,1
85971,1
85972,1
85973,1
85974,1
85975,0
85976,0
85977,0
85978,1
85979,0
85980,1
85981,0
85982,1
85983,0
85984,0
85985,0
85986,0
85987,0
85988,0
85989,1
85990,0
85991,1
85992,1
85993,1
85994,1
85995,0
85996,1
85997,1
85998,0
85999,0
86000,0
86001,0
86002,1
86003,0
86004,1
86005,0
86006,0
86007,0
86008,0
86009,1
86010,1
86011,1
86012,1
86013,0
86014,0
86015,1
86016,0
86017,1
86018,1
86019,0
86020,1
86021,0
86022,1
86023,0
86024,0
86025,0
86026,1
86027,0
86028,1
86029,1
86030,0
86031,1
86032,1
86033,1
86034,1
86035,0
86036,0
86037,1
86038,1
86039,0
86040,0
86041,1
86042,0
86043,1
86044,0
86045,0
86046,0
86047,1
86048,1
86049,0
86050,0
86051,0
86052,1
86053,1
86054,0
86055,1
86056,1
86057,0
86058,0
86059,0
86060,1
86061,0
86062,1
86063,0
86064,0
86065,1
86066,0
86067,0
86068,1
86069,1
86070,0
86071,1
86072,0
86073,1
86074,0
86075,1
86076,0
86077,1
86078,0
86079,1
86080,0
86081,0
86082,0
86083,1
86084,0
86085,1
86086,1
86087,0
86088,1
86089,1
86090,0
86091,1
86092,0
86093,1
86094,1
86095,0
86096,1
86097,0
86098,0
86099,0
86100,0
86101,0
86102,0
86103,1
86104,1
86105,1
86106,1
86107,1
86108,0
86109,1
86110,0
86111,0
86112,1
86113,1
86114,1
86115,0
86116,1
86117,1
86118,0
86119,1
86120,0
86121,1
86122,0
86123,1
86124,1
86125,1
86126,0
86127,1
86128,1
86129,0
86130,0
86131,0
86132,1
86133,1
86134,0
86135,0
86136,1
86137,1
86138,1
86139,1
86140,0
86141,0
86142,1
86143,1
86144,0
86145,0
86146,0
86147,1
86148,0
86149,0
86150,1
86151,1
86152,1
86153,1
86154,1
86155,1
86156,0
86157,1
86158,1
86159,0
86160,0
86161,0
86162,1
86163,0
86164,1
86165,0
86166,1
86167,1
86168,1
86169,1
86170,0
86171,0
86172,1
86173,1
86174,1
86175,1
86176,0
86177,0
86178,1
86179,0
86180,1
86181,0
86182,1
86183,0
86184,0
86185,1
86186,0
86187,1
86188,1
86189,1
86190,1
86191,0
86192,0
86193,0
86194,0
86195,1
86196,1
86197,0
86198,1
86199,1
86200,0
86201,1
86202,1
86203,0
86204,1
86205,0
86206,1
86207,0
86208,0
86209,1
86210,0
86211,0
86212,0
86213,1
86214,0
86215,1
86216,1
86217,0
86218,1
86219,1
86220,1
86221,0
86222,0
86223,0
86224,0
86225,1
86226,0
86227,0
86228,1
86229,0
86230,0
86231,0
86232,0
86233,0
86234,0
86235,1
86236,1
86237,1
86238,1
86239,1
86240,1
86241,0
86242,0
86243,0
86244,0
86245,0
86246,1
86247,0
86248,0
86249,0
86250,1
86251,0
86252,0
86253,1
86254,0
86255,1
86256,0
86257,0
86258,1
86259,0
86260,1
86261,0
86262,1
86263,1
86264,1
86265,0
86266,0
86267,1
86268,0
86269,1
86270,0
86271,0
86272,0
86273,1
86274,0
86275,1
86276,0
86277,0
86278,0
86279,0
86280,0
86281,1
86282,1
86283,1
86284,1
86285,1
86286,0
86287,0
86288,1
86289,1
86290,1
86291,1
86292,0
86293,1
86294,0
86295,0
86296,1
86297,0
86298,1
86299,0
86300,0
86301,0
86302,0
86303,1
86304,1
86305,1
86306,0
86307,0
86308,1
86309,1
86310,1
86311,0
86312,0
86313,0
86314,1
86315,0
86316,1
86317,1
86318,1
86319,0
86320,1
86321,1
86322,1
86323,1
86324,0
86325,0
86326,0
86327,0
86328,1
86329,1
86330,0
86331,0
86332,0
86333,1
86334,0
86335,0
86336,1
86337,0
86338,1
86339,0
86340,0
86341,0
86342,0
86343,1
86344,1
86345,1
86346,0
86347,0
86348,1
86349,0
86350,0
86351,0
86352,1
86353,1
86354,0
86355,1
86356,0
86357,0
86358,0
86359,1
86360,0
86361,1
86362,1
86363,1
86364,0
86365,0
86366,0
86367,1
86368,1
86369,0
86370,0
86371,1
86372,1
86373,0
86374,1
86375,0
86376,0
86377,0
86378,1
86379,1
86380,0
86381,0
86382,0
86383,1
86384,1
86385,0
86386,0
86387,1
86388,0
86389,0
86390,1
86391,1
86392,0
86393,1
86394,0
86395,1
86396,0
86397,1
86398,1
86399,1
86400,1
86401,0
86402,1
86403,1
86404,0
86405,0
86406,1
86407,0
86408,0
86409,1
86410,0
86411,1
86412,0
86413,1
86414,1
86415,0
86416,0
86417,0
86418,0
86419,1
86420,1
86421,1
86422,1
86423,0
86424,0
86425,1
86426,0
86427,0
86428,0
86429,0
86430,1
86431,1
86432,1
86433,1
86434,1
86435,1
86436,0
86437,0
86438,1
86439,0
86440,1
86441,0
86442,1
86443,1
86444,1
86445,0
86446,1
86447,1
86448,1
86449,1
86450,0
86451,0
86452,1
86453,0
86454,0
86455,1
86456,1
86457,0
86458,0
86459,0
86460,0
86461,0
86462,1
86463,0
86464,1
86465,0
86466,0
86467,1
86468,1
86469,0
86470,1
86471,1
86472,0
86473,0
86474,0
86475,0
86476,1
86477,1
86478,0
86479,1
86480,1
86481,1
86482,1
86483,0
86484,0
86485,1
86486,1
86487,0
86488,0
86489,1
86490,1
86491,0
86492,0
86493,0
86494,0
86495,0
86496,0
86497,1
86498,0
86499,0
86500,1
86501,0
86502,1
86503,1
86504,1
86505,0
86506,1
86507,1
86508,0
86509,0
86510,1
86511,0
86512,0
86513,1
86514,1
86515,1
86516,1
86517,0
86518,1
86519,1
86520,1
86521,1
86522,1
86523,1
86524,0
86525,1
86526,1
86527,0
86528,1
86529,0
86530,0
86531,0
86532,1
86533,1
86534,0
86535,1
86536,0
86537,0
86538,1
86539,1
86540,1
86541,0
86542,1
86543,0
86544,1
86545,1
86546,0
86547,0
86548,1
86549,0
86550,0
86551,0
86552,1
86553,0
86554,1
86555,1
86556,0
86557,1
86558,0
86559,0
86560,1
86561,1
86562,0
86563,0
86564,0
86565,0
86566,0
86567,0
86568,0
86569,0
86570,1
86571,1
86572,1
86573,1
86574,1
86575,1
86576,1
86577,1
86578,0
86579,0
86580,1
86581,0
86582,1
86583,0
86584,0
86585,0
86586,0
86587,1
86588,0
86589,0
86590,0
86591,0
86592,1
86593,1
86594,0
86595,0
86596,1
86597,0
86598,1
86599,0
86600,1
86601,0
86602,1
86603,0
86604,1
86605,0
86606,0
86607,0
86608,0
86609,0
86610,1
86611,1
86612,0
86613,0
86614,0
86615,1
86616,0
86617,0
86618,0
86619,1
86620,0
86621,0
86622,1
86623,1
86624,0
86625,0
86626,1
86627,1
86628,1
86629,0
86630,0
86631,0
86632,1
86633,0
86634,1
86635,1
86636,1
86637,0
86638,1
86639,1
86640,0
86641,0
86642,0
86643,1
86644,1
86645,0
86646,1
86647,0
86648,0
86649,1
86650,0
86651,1
86652,0
86653,0
86654,1
86655,0
86656,1
86657,0
86658,0
86659,0
86660,1
86661,1
86662,0
86663,0
86664,0
86665,1
86666,0
86667,0
86668,0
86669,0
86670,0
86671,1
86672,0
86673,0
86674,1
86675,0
86676,1
86677,1
86678,1
86679,1
86680,1
86681,1
86682,0
86683,0
86684,1
86685,1
86686,1
86687,1
86688,0
86689,1
86690,1
86691,0
86692,0
86693,0
86694,0
86695,1
86696,1
86697,0
86698,1
86699,0
86700,0
86701,1
86702,1
86703,0
86704,1
86705,1
86706,0
86707,1
86708,0
86709,1
86710,1
86711,0
86712,1
86713,1
86714,0
86715,0
86716,0
86717,0
86718,1
86719,0
86720,0
86721,0
86722,0
86723,1
86724,1
86725,0
86726,0
86727,0
86728,1
86729,1
86730,0
86731,0
86732,1
86733,1
86734,1
86735,1
86736,0
86737,0
86738,0
86739,0
86740,1
86741,1
86742,1
86743,1
86744,0
86745,1
86746,0
86747,1
86748,1
86749,1
86750,1
86751,0
86752,0
86753,0
86754,1
86755,1
86756,1
86757,0
86758,1
86759,1
86760,0
86761,1
86762,0
86763,1
86764,1
86765,0
86766,0
86767,1
86768,0
86769,1
86770,1
86771,0
86772,1
86773,0
86774,0
86775,0
86776,1
86777,0
86778,1
86779,0
86780,0
86781,1
86782,1
86783,0
86784,1
86785,0
86786,1
86787,0
86788,1
86789,0
86790,1
86791,1
86792,1
86793,1
86794,0
86795,1
86796,1
86797,0
86798,1
86799,1
86800,1
86801,0
86802,1
86803,1
86804,0
86805,1
86806,1
86807,0
86808,1
86809,0
86810,0
86811,0
86812,0
86813,0
86814,0
86815,1
86816,0
86817,1
86818,0
86819,1
86820,0
86821,1
86822,1
86823,0
86824,0
86825,0
86826,1
86827,1
86828,1
86829,0
86830,0
86831,0
86832,0
86833,1
86834,0
86835,0
86836,0
86837,1
86838,0
86839,0
86840,0
86841,1
86842,0
86843,1
86844,0
86845,0
86846,1
86847,0
86848,1
86849,1
86850,0
86851,0
86852,1
86853,0
86854,1
86855,0
86856,0
86857,1
86858,1
86859,0
86860,0
86861,0
86862,0
86863,1
86864,0
86865,0
86866,0
86867,1
86868,1
86869,0
86870,1
86871,0
86872,0
86873,0
86874,0
86875,0
86876,0
86877,0
86878,1
86879,1
86880,0
86881,1
86882,0
86883,1
86884,1
86885,0
86886,1
86887,1
86888,1
86889,1
86890,1
86891,1
86892,0
86893,0
86894,0
86895,0
86896,1
86897,1
86898,0
86899,0
86900,1
86901,0
86902,0
86903,0
86904,1
86905,0
86906,0
86907,0
86908,1
86909,1
86910,1
86911,0
86912,0
86913,0
86914,1
86915,1
86916,0
86917,1
86918,0
86919,0
86920,1
86921,0
86922,0
86923,0
86924,1
86925,0
86926,0
86927,0
86928,1
86929,0
86930,1
86931,1
86932,1
86933,0
86934,1
86935,1
86936,0
86937,0
86938,0
86939,0
86940,0
86941,0
86942,0
86943,1
86944,0
86945,1
86946,0
86947,0
86948,1
86949,1
86950,0
86951,1
86952,1
86953,0
86954,0
86955,0
86956,1
86957,1
86958,1
86959,1
86960,1
86961,1
86962,0
86963,0
86964,0
86965,0
86966,0
86967,1
86968,1
86969,1
86970,1
86971,0
86972,1
86973,1
86974,1
86975,1
86976,0
86977,0
86978,1
86979,0
86980,1
86981,1
86982,1
86983,0
86984,0
86985,1
86986,1
86987,0
86988,1
86989,1
86990,0
86991,1
86992,1
86993,1
86994,0
86995,1
86996,0
86997,1
86998,0
86999,1
87000,0
87001,1
87002,1
87003,0
87004,1
87005,1
87006,0
87007,1
87008,0
87009,0
87010,0
87011,1
87012,0
87013,0
87014,0
87015,0
87016,1
87017,0
87018,0
87019,1
87020,1
87021,0
87022,0
87023,1
87024,1
87025,0
87026,0
87027,1
87028,1
87029,0
87030,1
87031,0
87032,0
87033,1
87034,1
87035,0
87036,0
87037,1
87038,0
87039,0
87040,0
87041,0
87042,1
87043,0
87044,1
87045,1
87046,0
87047,0
87048,1
87049,1
87050,1
87051,1
87052,0
87053,1
87054,0
87055,1
87056,0
87057,1
87058,1
87059,0
87060,1
87061,1
87062,1
87063,1
87064,1
87065,1
87066,0
87067,1
87068,1
87069,1
87070,0
87071,1
87072,0
87073,0
87074,0
87075,1
87076,1
87077,1
87078,1
87079,1
87080,0
87081,0
87082,1
87083,0
87084,0
87085,1
87086,0
87087,0
87088,1
87089,0
87090,0
87091,0
87092,0
87093,1
87094,1
87095,1
87096,0
87097,0
87098,1
87099,0
87100,1
87101,0
87102,1
87103,1
87104,1
87105,1
87106,1
87107,0
87108,1
87109,1
87110,0
87111,0
87112,0
87113,1
87114,0
87115,1
87116,0
87117,0
87118,1
87119,0
87120,1
87121,1
87122,0
87123,1
87124,1
87125,0
87126,1
87127,0
87128,1
87129,1
87130,1
87131,0
87132,0
87133,1
87134,0
87135,0
87136,0
87137,1
87138,0
87139,1
87140,0
87141,1
87142,1
87143,0
87144,0
87145,0
87146,0
87147,1
87148,1
87149,0
87150,1
87151,1
87152,0
87153,0
87154,1
87155,1
87156,0
87157,0
87158,0
87159,1
87160,1
87161,0
87162,0
87163,1
87164,0
87165,1
87166,0
87167,1
87168,0
87169,1
87170,1
87171,1
87172,0
87173,1
87174,0
87175,1
87176,0
87177,1
87178,1
87179,1
87180,1
87181,1
87182,1
87183,0
87184,0
87185,0
87186,0
87187,0
87188,0
87189,1
87190,0
87191,1
87192,0
87193,0
87194,0
87195,1
87196,0
87197,0
87198,0
87199,0
87200,1
87201,1
87202,1
87203,1
87204,1
87205,0
87206,1
87207,1
87208,0
87209,0
87210,0
87211,0
87212,0
87213,1
87214,1
87215,0
87216,0
87217,1
87218,1
87219,0
87220,0
87221,0
87222,0
87223,1
87224,0
87225,0
87226,0
87227,0
87228,1
87229,0
87230,1
87231,1
87232,1
87233,0
87234,0
87235,1
87236,0
87237,0
87238,0
87239,1
87240,0
87241,1
87242,1
87243,1
87244,0
87245,1
87246,1
87247,0
87248,0
87249,0
87250,1
87251,0
87252,0
87253,0
87254,1
87255,1
87256,1
87257,1
87258,0
87259,1
87260,0
87261,0
87262,0
87263,1
87264,1
87265,1
87266,0
87267,1
87268,0
87269,0
87270,1
87271,0
87272,1
87273,1
87274,1
87275,1
87276,1
87277,0
87278,0
87279,0
87280,1
87281,0
87282,0
87283,1
87284,0
87285,0
87286,1
87287,0
87288,1
87289,0
87290,0
87291,1
87292,0
87293,0
87294,0
87295,1
87296,1
87297,0
87298,0
87299,0
87300,0
87301,1
87302,0
87303,0
87304,1
87305,0
87306,1
87307,0
87308,1
87309,1
87310,0
87311,0
87312,0
87313,1
87314,1
87315,1
87316,0
87317,0
87318,1
87319,0
87320,1
87321,0
87322,1
87323,0
87324,1
87325,0
87326,1
87327,1
87328,0
87329,0
87330,1
87331,0
87332,0
87333,0
87334,1
87335,0
87336,0
87337,1
87338,0
87339,0
87340,0
87341,0
87342,1
87343,1
87344,1
87345,1
87346,1
87347,1
87348,0
87349,0
87350,1
87351,1
87352,0
87353,1
87354,0
87355,0
87356,1
87357,0
87358,1
87359,1
87360,0
87361,0
87362,0
87363,1
87364,0
87365,1
87366,0
87367,0
87368,0
87369,0
87370,1
87371,0
87372,0
87373,1
87374,1
87375,1
87376,1
87377,0
87378,0
87379,0
87380,1
87381,0
87382,1
87383,0
87384,0
87385,0
87386,0
87387,1
87388,0
87389,1
87390,1
87391,0
87392,1
87393,0
87394,0
87395,1
87396,1
87397,1
87398,1
87399,1
87400,0
87401,0
87402,1
87403,1
87404,1
87405,0
87406,1
87407,1
87408,0
87409,1
87410,1
87411,1
87412,1
87413,1
87414,0
87415,1
87416,1
87417,0
87418,0
87419,0
87420,0
87421,0
87422,1
87423,1
87424,1
87425,1
87426,1
87427,1
87428,0
87429,1
87430,1
87431,0
87432,1
87433,1
87434,1
87435,1
87436,1
87437,0
87438,1
87439,0
87440,1
87441,0
87442,0
87443,0
87444,0
87445,0
87446,1
87447,0
87448,0
87449,1
87450,0
87451,1
87452,0
87453,1
87454,0
87455,0
87456,1
87457,1
87458,0
87459,1
87460,0
87461,1
87462,0
87463,0
87464,1
87465,1
87466,0
87467,0
87468,1
87469,0
87470,1
87471,1
87472,0
87473,0
87474,0
87475,1
87476,0
87477,0
87478,0
87479,1
87480,0
87481,1
87482,1
87483,0
87484,0
87485,0
87486,1
87487,0
87488,1
87489,0
87490,0
87491,1
87492,0
87493,1
87494,1
87495,0
87496,1
87497,1
87498,0
87499,1
87500,0
87501,0
87502,0
87503,0
87504,0
87505,0
87506,0
87507,1
87508,1
87509,1
87510,1
87511,0
87512,0
87513,0
87514,0
87515,1
87516,0
87517,1
87518,1
87519,0
87520,1
87521,1
87522,0
87523,0
87524,1
87525,1
87526,0
87527,0
87528,0
87529,1
87530,1
87531,0
87532,0
87533,1
87534,1
87535,0
87536,1
87537,0
87538,1
87539,1
87540,1
87541,0
87542,0
87543,1
87544,0
87545,1
87546,1
87547,0
87548,1
87549,1
87550,0
87551,1
87552,0
87553,0
87554,1
87555,0
87556,0
87557,0
87558,0
87559,1
87560,1
87561,1
87562,1
87563,0
87564,1
87565,0
87566,1
87567,0
87568,0
87569,1
87570,0
87571,0
87572,1
87573,1
87574,1
87575,1
87576,0
87577,1
87578,1
87579,0
87580,1
87581,0
87582,0
87583,1
87584,1
87585,0
87586,0
87587,1
87588,1
87589,1
87590,1
87591,1
87592,1
87593,0
87594,1
87595,0
87596,1
87597,0
87598,0
87599,0
87600,1
87601,0
87602,0
87603,1
87604,0
87605,0
87606,1
87607,1
87608,1
87609,1
87610,1
87611,1
87612,0
87613,1
87614,0
87615,1
87616,0
87617,1
87618,0
87619,1
87620,1
87621,0
87622,0
87623,1
87624,1
87625,1
87626,1
87627,1
87628,0
87629,1
87630,1
87631,0
87632,0
87633,0
87634,1
87635,1
87636,0
87637,0
87638,0
87639,0
87640,0
87641,0
87642,1
87643,0
87644,0
87645,0
87646,1
87647,0
87648,0
87649,0
87650,0
87651,0
87652,0
87653,0
87654,1
87655,1
87656,1
87657,0
87658,0
87659,0
87660,0
87661,0
87662,1
87663,0
87664,0
87665,1
87666,1
87667,0
87668,0
87669,0
87670,1
87671,0
87672,0
87673,0
87674,0
87675,0
87676,1
87677,1
87678,0
87679,1
87680,0
87681,0
87682,0
87683,1
87684,0
87685,1
87686,1
87687,0
87688,0
87689,0
87690,0
87691,1
87692,1
87693,0
87694,1
87695,1
87696,1
87697,0
87698,1
87699,0
87700,1
87701,0
87702,0
87703,1
87704,1
87705,1
87706,0
87707,0
87708,0
87709,1
87710,1
87711,1
87712,0
87713,1
87714,0
87715,0
87716,0
87717,1
87718,1
87719,1
87720,1
87721,1
87722,1
87723,1
87724,1
87725,1
87726,0
87727,1
87728,0
87729,0
87730,1
87731,0
87732,1
87733,0
87734,0
87735,1
87736,0
87737,0
87738,1
87739,0
87740,1
87741,0
87742,1
87743,0
87744,1
87745,0
87746,1
87747,1
87748,1
87749,0
87750,0
87751,1
87752,1
87753,0
87754,0
87755,1
87756,1
87757,1
87758,0
87759,1
87760,1
87761,1
87762,1
87763,0
87764,0
87765,1
87766,1
87767,0
87768,0
87769,1
87770,1
87771,0
87772,1
87773,1
87774,1
87775,1
87776,0
87777,1
87778,0
87779,1
87780,1
87781,0
87782,1
87783,1
87784,1
87785,1
87786,0
87787,0
87788,1
87789,1
87790,0
87791,1
87792,1
87793,0
87794,0
87795,0
87796,0
87797,0
87798,1
87799,0
87800,0
87801,0
87802,0
87803,1
87804,0
87805,1
87806,0
87807,0
87808,1
87809,0
87810,1
87811,0
87812,0
87813,1
87814,0
87815,0
87816,0
87817,0
87818,1
87819,0
87820,0
87821,1
87822,1
87823,1
87824,0
87825,0
87826,0
87827,0
87828,0
87829,0
87830,1
87831,0
87832,0
87833,0
87834,0
87835,1
87836,0
87837,1
87838,0
87839,1
87840,0
87841,0
87842,1
87843,0
87844,0
87845,0
87846,0
87847,1
87848,0
87849,1
87850,1
87851,0
87852,0
87853,1
87854,0
87855,0
87856,1
87857,1
87858,1
87859,1
87860,1
87861,1
87862,1
87863,0
87864,0
87865,0
87866,0
87867,0
87868,0
87869,1
87870,1
87871,1
87872,1
87873,0
87874,1
87875,1
87876,1
87877,0
87878,1
87879,1
87880,1
87881,0
87882,0
87883,0
87884,0
87885,1
87886,1
87887,0
87888,0
87889,1
87890,1
87891,1
87892,0
87893,1
87894,0
87895,1
87896,0
87897,1
87898,0
87899,1
87900,0
87901,0
87902,0
87903,0
87904,0
87905,1
87906,0
87907,0
87908,0
87909,1
87910,1
87911,0
87912,0
87913,0
87914,1
87915,0
87916,0
87917,1
87918,0
87919,1
87920,1
87921,0
87922,1
87923,0
87924,1
87925,1
87926,0
87927,1
87928,1
87929,1
87930,1
87931,1
87932,1
87933,1
87934,1
87935,0
87936,0
87937,0
87938,1
87939,0
87940,0
87941,1
87942,0
87943,0
87944,0
87945,1
87946,0
87947,1
87948,0
87949,0
87950,1
87951,0
87952,0
87953,1
87954,1
87955,1
87956,0
87957,1
87958,0
87959,0
87960,1
87961,0
87962,0
87963,0
87964,1
87965,0
87966,1
87967,1
87968,0
87969,0
87970,1
87971,1
87972,1
87973,0
87974,0
87975,0
87976,1
87977,0
87978,0
87979,0
87980,0
87981,0
87982,1
87983,1
87984,1
87985,1
87986,1
87987,1
87988,0
87989,0
87990,0
87991,1
87992,1
87993,0
87994,0
87995,1
87996,0
87997,1
87998,0
87999,1
88000,1
88001,1
88002,0
88003,0
88004,0
88005,0
88006,0
88007,1
88008,1
88009,1
88010,1
88011,0
88012,0
88013,1
88014,0
88015,1
88016,0
88017,1
88018,1
88019,0
88020,1
88021,1
88022,0
88023,1
88024,1
88025,1
88026,1
88027,0
88028,0
88029,0
88030,1
88031,1
88032,0
88033,1
88034,0
88035,0
88036,0
88037,1
88038,0
88039,0
88040,0
88041,1
88042,0
88043,1
88044,1
88045,0
88046,1
88047,0
88048,0
88049,1
88050,0
88051,1
88052,0
88053,1
88054,0
88055,1
88056,0
88057,0
88058,1
88059,1
88060,0
88061,0
88062,1
88063,1
88064,1
88065,1
88066,0
88067,1
88068,1
88069,1
88070,1
88071,0
88072,1
88073,1
88074,1
88075,1
88076,1
88077,1
88078,0
88079,0
88080,0
88081,1
88082,0
88083,1
88084,1
88085,0
88086,0
88087,1
88088,0
88089,1
88090,0
88091,0
88092,0
88093,0
88094,0
88095,0
88096,0
88097,0
88098,0
88099,0
88100,1
88101,0
88102,0
88103,0
88104,0
88105,0
88106,1
88107,1
88108,0
88109,0
88110,1
88111,1
88112,1
88113,1
88114,0
88115,1
88116,1
88117,0
88118,1
88119,1
88120,1
88121,0
88122,0
88123,1
88124,0
88125,0
88126,1
88127,0
88128,0
88129,1
88130,1
88131,1
88132,0
88133,1
88134,0
88135,0
88136,1
88137,1
88138,1
88139,0
88140,1
88141,1
88142,1
88143,0
88144,1
88145,1
88146,1
88147,0
88148,1
88149,1
88150,1
88151,1
88152,1
88153,0
88154,1
88155,1
88156,0
88157,1
88158,1
88159,0
88160,1
88161,1
88162,0
88163,1
88164,1
88165,0
88166,1
88167,1
88168,0
88169,0
88170,1
88171,0
88172,1
88173,0
88174,0
88175,1
88176,1
88177,0
88178,1
88179,1
88180,0
88181,1
88182,0
88183,1
88184,0
88185,1
88186,1
88187,1
88188,1
88189,1
88190,1
88191,0
88192,1
88193,0
88194,0
88195,0
88196,1
88197,0
88198,1
88199,0
88200,0
88201,0
88202,1
88203,0
88204,1
88205,1
88206,1
88207,1
88208,1
88209,0
88210,1
88211,0
88212,0
88213,1
88214,1
88215,1
88216,0
88217,0
88218,0
88219,0
88220,1
88221,1
88222,1
88223,0
88224,0
88225,0
88226,0
88227,1
88228,0
88229,1
88230,1
88231,1
88232,1
88233,0
88234,0
88235,0
88236,0
88237,0
88238,0
88239,1
88240,0
88241,0
88242,1
88243,0
88244,1
88245,1
88246,0
88247,0
88248,1
88249,0
88250,0
88251,0
88252,1
88253,1
88254,1
88255,0
88256,1
88257,1
88258,0
88259,1
88260,1
88261,0
88262,0
88263,1
88264,1
88265,0
88266,1
88267,1
88268,1
88269,0
88270,0
88271,0
88272,1
88273,1
88274,0
88275,0
88276,0
88277,1
88278,1
88279,0
88280,1
88281,1
88282,1
88283,1
88284,0
88285,1
88286,1
88287,1
88288,0
88289,1
88290,1
88291,1
88292,0
88293,1
88294,0
88295,1
88296,1
88297,1
88298,1
88299,0
88300,0
88301,1
88302,1
88303,0
88304,0
88305,1
88306,1
88307,1
88308,0
88309,0
88310,0
88311,1
88312,1
88313,1
88314,1
88315,0
88316,1
88317,1
88318,1
88319,1
88320,1
88321,1
88322,1
88323,0
88324,1
88325,0
88326,0
88327,0
88328,1
88329,1
88330,1
88331,1
88332,1
88333,1
88334,1
88335,0
88336,0
88337,1
88338,1
88339,0
88340,1
88341,0
88342,1
88343,0
88344,0
88345,0
88346,1
88347,1
88348,0
88349,0
88350,0
88351,1
88352,1
88353,1
88354,1
88355,0
88356,0
88357,1
88358,1
88359,1
88360,1
88361,1
88362,1
88363,1
88364,0
88365,1
88366,1
88367,1
88368,0
88369,0
88370,0
88371,0
88372,1
88373,0
88374,1
88375,1
88376,0
88377,0
88378,0
88379,1
88380,0
88381,1
88382,0
88383,1
88384,0
88385,0
88386,0
88387,1
88388,1
88389,0
88390,0
88391,1
88392,1
88393,0
88394,0
88395,0
88396,0
88397,0
88398,0
88399,0
88400,1
88401,0
88402,0
88403,0
88404,1
88405,0
88406,0
88407,1
88408,0
88409,1
88410,0
88411,0
88412,0
88413,0
88414,1
88415,0
88416,1
88417,0
88418,0
88419,1
88420,1
88421,1
88422,1
88423,0
88424,1
88425,0
88426,1
88427,0
88428,0
88429,1
88430,0
88431,1
88432,1
88433,1
88434,0
88435,1
88436,1
88437,0
88438,0
88439,1
88440,0
88441,0
88442,1
88443,1
88444,1
88445,0
88446,0
88447,1
88448,1
88449,1
88450,1
88451,0
88452,1
88453,1
88454,1
88455,0
88456,0
88457,1
88458,1
88459,0
88460,0
88461,1
88462,1
88463,0
88464,1
88465,0
88466,0
88467,1
88468,1
88469,0
88470,0
88471,1
88472,1
88473,0
88474,0
88475,0
88476,1
88477,0
88478,0
88479,0
88480,0
88481,0
88482,0
88483,0
88484,1
88485,0
88486,0
88487,1
88488,0
88489,1
88490,0
88491,1
88492,0
88493,0
88494,1
88495,0
88496,0
88497,1
88498,1
88499,1
88500,0
88501,0
88502,1
88503,1
88504,0
88505,1
88506,1
88507,0
88508,1
88509,1
88510,0
88511,1
88512,1
88513,1
88514,1
88515,0
88516,0
88517,1
88518,1
88519,1
88520,1
88521,1
88522,0
88523,1
88524,1
88525,1
88526,1
88527,0
88528,1
88529,0
88530,0
88531,0
88532,1
88533,1
88534,0
88535,1
88536,0
88537,1
88538,0
88539,1
88540,0
88541,1
88542,0
88543,1
88544,1
88545,1
88546,0
88547,0
88548,0
88549,0
88550,1
88551,0
88552,1
88553,0
88554,1
88555,0
88556,0
88557,1
88558,1
88559,1
88560,1
88561,0
88562,1
88563,0
88564,0
88565,0
88566,0
88567,0
88568,0
88569,1
88570,0
88571,0
88572,0
88573,0
88574,1
88575,0
88576,0
